,detectedDuplicate,detectedCorruption,firstInSession,timestamp,clientTimestamp,remoteHost,referer,location,productID,viewportPixelWidth,viewportPixelHeight,screenPixelWidth,screenPixelHeight,partyId,sessionId,pageViewId,eventType,userAgentString,userAgentName,userAgentFamily,userAgentVendor,userAgentType,userAgentVersion,userAgentDeviceCategory,userAgentOsFamily,userAgentOsVersion,userAgentOsVendor
46,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
47,False,False,False,1584713904683,1584713904549,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:mtD7NGqQtjeIVZCNDXdyt5HzU95ND0gv,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
48,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
49,False,False,False,1584714224539,1584714224151,106.51.110.146,http://127.0.0.1:5000/product/100001,http://127.0.0.1:5000/home,,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k809al5k:kWUOysfjFVHMed8lz2kPR0tFmpEbNjot,0:P8MXuSlXV3TMKmHz16jPNwKusTA5YON4,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
50,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
51,False,False,True,1584721882812,1584721882678,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
52,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
53,False,False,False,1584721884078,1584721883941,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
54,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
55,False,False,False,1584721885001,1584721884863,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
56,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
57,False,False,False,1584721886132,1584721885995,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
58,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
59,False,False,False,1584721899195,1584721899053,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
60,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
61,False,False,False,1584721903001,1584721902859,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
62,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
63,False,False,False,1584721904065,1584721903932,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:dZQEiC~GsckwjpzaplDvEwpU1xMu9ozc,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
64,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
65,False,False,False,1584721905872,1584721905738,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,pageView,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
66,False,False,False,1584721908041,1584721907901,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
67,False,False,False,1584721908041,1584721907901,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
68,False,False,False,1584721909846,1584721909710,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
69,False,False,False,1584721909846,1584721909710,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
70,False,False,False,1584721913779,1584721913642,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
71,False,False,False,1584721913779,1584721913642,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
72,False,False,False,1584721914872,1584721914735,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
73,False,False,False,1584721914872,1584721914735,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,cart,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
74,False,False,False,1584721917661,1584721917522,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
75,False,False,False,1584721917661,1584721917522,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
76,False,False,False,1584721918416,1584721918000,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
77,False,False,False,1584721918416,1584721918000,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
78,False,False,False,1584721919172,1584721918753,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
79,False,False,False,1584721919172,1584721918753,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
80,False,False,False,1584721919889,1584721919703,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
81,False,False,False,1584721919889,1584721919703,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
82,False,False,False,1584721920156,1584721919983,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
83,False,False,False,1584721920156,1584721919983,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
84,False,False,False,1584721920658,1584721920527,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
85,False,False,False,1584721920658,1584721920527,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
86,False,False,False,1584721921514,1584721921380,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
87,False,False,False,1584721921514,1584721921380,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
88,False,False,False,1584721922267,1584721921577,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
89,False,False,False,1584721922267,1584721921577,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
90,False,False,False,1584721922864,1584721921884,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
91,False,False,False,1584721922864,1584721921884,106.51.110.146,http://127.0.0.1:5000/home,http://127.0.0.1:5000/product/100006,100006.0,,669,,741,0:k7xhi6og:WYqR5WU0gcO4k2VL4Wiq1GU0qQ17ae~q,0:k80ehqfx:7GehQTkX~0xSBAnDYcrCmsZUXVXp0zeS,0:U97qLn0BMZzvtu2Xha38kg3~cPY6i013,buy,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.132 Safari/537.36",Chrome,Chrome,Google Inc.,Browser,,Personal computer,Linux,,
